Client_ID,AUM_Millions,Months_as_Client,Advisor_Meetings_Last_6M,Portfolio_Risk_Score,Recent_Market_Losses_Pct,Client_Age,Will_Churn
WM-03208,26.83,40,1,6.0,23.87,64,0
WM-03209,6.28,128,3,3.5,1.0,45,0
WM-03210,17.6,35,5,8.0,1.39,46,0
WM-03211,2.95,7,2,4.6,1.98,47,0
WM-03212,4.12,24,7,3.0,3.19,43,0
WM-03213,1.0,16,1,4.1,1.96,51,0
WM-03214,6.04,34,0,2.2,7.85,58,0
WM-03215,5.48,39,6,4.5,37.78,62,0
WM-03216,7.64,20,2,4.4,1.62,45,1
WM-03217,9.42,15,2,7.3,31.97,42,1
WM-03218,22.98,72,5,3.0,3.44,63,0
WM-03219,3.57,66,6,6.0,15.66,31,1
WM-03220,29.64,33,5,5.2,11.12,68,0
WM-03221,1.6,17,0,4.8,3.33,36,0
WM-03222,6.58,12,6,5.7,7.21,43,0
WM-03223,3.4,31,4,5.0,3.73,61,0
WM-03224,18.17,42,5,6.0,4.26,62,0
WM-03225,9.78,41,3,4.8,2.8,52,0
WM-03226,10.62,57,3,6.5,7.24,39,1
WM-03227,6.79,14,2,2.3,1.11,55,0
WM-03228,7.11,54,5,3.6,0.83,56,0
WM-03229,5.06,41,1,5.0,8.5,34,0
WM-03230,7.66,36,4,7.4,12.37,44,0
WM-03231,1.83,21,2,5.6,0.4,60,0
WM-03232,5.82,17,2,4.5,12.86,42,0
WM-03233,3.63,28,3,3.7,1.28,42,0
WM-03234,6.77,143,1,4.0,7.25,59,0
WM-03235,12.1,39,7,9.3,6.86,57,1
WM-03236,4.44,59,4,6.1,10.2,44,0
WM-03237,4.56,107,1,3.2,0.47,46,0
WM-03238,6.88,15,4,8.0,1.35,41,0
WM-03239,12.45,48,2,3.3,0.93,39,0
WM-03240,9.77,24,2,3.3,1.58,54,0
WM-03241,3.26,45,5,4.4,10.29,55,0
WM-03242,5.47,24,6,4.2,5.64,44,0
WM-03243,2.14,132,3,3.5,2.38,42,0
WM-03244,7.06,21,5,3.7,2.12,53,0
WM-03245,4.32,94,1,3.1,0.87,47,0
WM-03246,4.92,17,2,3.7,9.46,41,0
WM-03247,1.74,24,2,5.5,10.79,48,1
WM-03248,5.04,27,1,3.0,4.53,46,0
WM-03249,6.49,31,2,4.2,9.3,30,1
WM-03250,3.27,50,4,1.9,10.96,38,0
WM-03251,7.09,43,1,5.5,7.09,58,0
WM-03252,15.82,67,5,3.3,6.03,65,0
WM-03253,7.13,47,2,2.9,4.97,55,0
WM-03254,4.59,42,4,3.3,2.63,46,0
WM-03255,14.18,61,6,4.4,0.39,39,0
WM-03256,3.0,40,1,5.7,5.95,42,0
WM-03257,6.44,10,3,2.2,10.42,52,0
WM-03258,7.71,41,2,4.1,5.47,49,0
WM-03259,1.81,30,2,4.0,16.28,46,1
WM-03260,10.13,20,6,2.5,15.51,40,0
WM-03261,6.44,54,2,6.2,4.72,36,1
WM-03262,9.47,15,3,4.5,4.24,58,0
WM-03263,20.77,8,3,5.5,5.4,52,1
WM-03264,6.12,16,2,4.5,8.87,58,1
WM-03265,8.88,32,5,3.0,14.75,61,0
WM-03266,5.32,9,1,6.8,1.18,44,0
WM-03267,3.34,36,4,2.6,5.36,46,0
WM-03268,48.75,80,2,7.3,3.32,56,0
WM-03269,3.85,168,3,6.0,0.98,45,0
WM-03270,1.0,25,2,2.8,0.29,35,0
WM-03271,6.81,40,2,5.4,7.32,50,0
WM-03272,12.94,87,8,3.9,1.81,46,0
WM-03273,10.6,54,0,2.2,0.32,53,0
WM-03274,9.22,16,3,6.8,6.59,50,0
WM-03275,5.25,53,1,2.8,2.13,55,0
WM-03276,10.34,33,5,7.8,5.24,43,0
WM-03277,7.04,31,5,4.5,4.27,55,1
WM-03278,2.32,15,3,3.7,1.28,41,0
WM-03279,2.03,11,3,4.2,6.38,38,0
WM-03280,4.92,30,2,2.2,0.69,40,0
WM-03281,1.0,17,1,6.1,2.57,41,0
WM-03282,2.05,31,2,2.8,60.0,53,0
WM-03283,23.77,33,5,6.0,9.7,52,0
WM-03284,8.47,32,2,6.8,7.89,50,0
WM-03285,23.4,18,3,3.0,6.19,53,1
WM-03286,1.88,21,2,1.7,40.98,53,1
WM-03287,2.79,52,0,3.9,0.43,53,0
WM-03288,6.48,78,0,5.5,17.17,47,1
WM-03289,8.87,139,1,4.9,24.92,54,1
WM-03290,6.49,62,7,6.1,2.37,49,0
WM-03291,4.23,89,2,2.1,1.07,48,0
WM-03292,19.73,23,8,9.5,9.36,41,0
WM-03293,21.6,45,6,6.2,1.76,66,0
WM-03294,1.0,18,3,5.8,16.9,42,0
WM-03295,3.47,28,2,2.9,0.29,46,0
WM-03296,7.18,36,3,5.3,0.99,58,1
WM-03297,1.72,17,1,5.4,9.4,42,0
WM-03298,1.29,22,2,3.7,1.45,47,0
WM-03299,1.97,6,0,4.0,19.83,38,0
WM-03300,4.12,25,2,5.3,1.1,54,0
WM-03301,25.39,20,8,2.8,1.19,64,0
WM-03302,2.89,21,5,3.2,0.95,39,0
WM-03303,13.24,22,3,3.7,13.86,69,1
WM-03304,17.63,43,0,4.6,59.14,55,1
WM-03305,3.54,43,3,9.1,10.33,39,0
WM-03306,1.07,41,1,8.7,11.57,66,1
WM-03307,13.07,9,2,5.6,0.97,41,0
WM-03308,2.56,32,0,3.1,0.59,58,0
WM-03309,8.04,30,2,4.5,11.09,59,0
WM-03310,9.67,51,3,5.1,3.49,52,0
WM-03311,3.1,48,1,6.4,9.02,50,0
WM-03312,14.82,39,8,3.2,4.11,40,0
WM-03313,3.84,19,1,3.5,49.06,43,1
WM-03314,12.2,22,6,8.2,5.09,58,0
WM-03315,8.59,25,2,3.9,4.51,57,0
WM-03316,6.97,20,4,4.7,0.51,39,0
WM-03317,7.0,17,3,4.2,6.3,39,0
WM-03318,8.32,34,1,6.4,1.52,56,1
WM-03319,3.14,27,7,2.6,2.9,48,0
WM-03320,23.08,13,3,4.6,2.16,50,0
WM-03321,3.22,15,2,1.5,11.25,37,0
WM-03322,5.89,19,4,4.4,6.09,50,0
WM-03323,10.25,111,3,3.3,6.46,66,1
WM-03324,7.12,37,3,2.8,1.42,46,0
WM-03325,1.01,92,2,3.5,2.97,31,0
WM-03326,11.42,23,4,4.1,5.12,53,0
WM-03327,7.39,15,1,6.0,6.93,51,0
WM-03328,3.24,44,5,4.6,39.0,34,0
WM-03329,5.55,33,2,4.7,2.85,57,0
WM-03330,2.06,12,1,5.4,8.6,45,1
WM-03331,10.33,55,8,5.2,18.31,53,0
WM-03332,12.79,81,4,5.8,27.51,56,1
WM-03333,4.28,5,3,8.0,13.75,45,0
WM-03334,8.37,43,2,4.8,0.3,50,0
WM-03335,4.23,76,1,3.7,7.78,53,0
WM-03336,22.79,163,2,2.8,2.08,52,0
WM-03337,16.18,45,1,6.7,2.12,67,0
WM-03338,27.14,37,2,8.2,8.58,58,1
WM-03339,3.45,28,3,4.2,4.82,46,0
WM-03340,33.42,74,3,6.1,2.98,65,0
WM-03341,8.79,50,4,2.1,1.83,41,0
WM-03342,8.84,13,3,4.6,6.84,47,0
WM-03343,3.12,41,0,4.7,49.58,59,1
WM-03344,1.46,54,0,8.5,3.09,53,0
WM-03345,3.0,57,0,3.5,14.53,28,1
WM-03346,1.0,34,1,4.7,4.94,46,0
WM-03347,3.56,17,1,2.0,6.09,55,1
WM-03348,23.08,32,2,5.8,5.77,47,0
WM-03349,21.78,178,3,8.4,2.84,62,0
WM-03350,4.85,17,1,8.3,3.03,55,0
WM-03351,6.03,35,3,4.9,52.16,55,1
WM-03352,18.23,76,2,2.6,9.23,52,1
WM-03353,1.28,16,0,5.3,8.68,44,1
WM-03354,2.63,33,4,7.1,1.04,47,0
WM-03355,3.85,36,3,3.4,1.35,39,0
WM-03356,21.27,9,6,5.4,2.34,52,0
WM-03357,11.34,35,3,7.3,3.68,46,0
WM-03358,40.77,90,2,4.8,12.49,60,0
WM-03359,8.81,37,1,3.9,4.9,52,0
WM-03360,1.89,29,1,1.5,3.4,35,0
WM-03361,12.26,60,4,4.2,9.86,55,0
WM-03362,3.36,15,4,2.5,3.09,42,0
WM-03363,7.14,18,2,7.1,27.33,64,1
WM-03364,6.26,29,4,5.4,16.6,48,0
WM-03365,9.88,14,8,3.3,1.17,58,0
WM-03366,4.65,40,6,4.2,1.7,59,0
WM-03367,4.65,27,3,3.8,5.29,41,0
WM-03368,6.02,13,1,4.2,13.34,28,0
WM-03369,3.13,17,4,2.6,0.5,35,0
WM-03370,1.0,19,2,4.1,0.72,41,0
WM-03371,1.56,35,2,5.1,20.19,43,0
WM-03372,13.15,21,3,2.6,1.06,46,0
WM-03373,2.98,43,2,7.0,60.0,55,1
WM-03374,1.37,6,3,3.0,0.32,47,0
WM-03375,62.97,42,5,4.1,3.21,50,0
WM-03376,30.14,107,1,2.2,1.22,58,0
WM-03377,3.35,18,1,4.8,2.5,39,1
WM-03378,5.8,81,0,1.7,2.48,40,0
WM-03379,2.9,23,4,2.6,0.8,35,0
WM-03380,9.91,34,1,6.5,8.19,46,0
WM-03381,1.0,29,3,6.8,0.33,42,0
WM-03382,7.41,53,1,2.7,0.37,50,1
WM-03383,2.71,15,3,6.6,22.34,40,0
WM-03384,1.41,16,4,4.1,4.88,56,0
WM-03385,10.34,84,3,4.3,1.34,44,0
WM-03386,5.33,56,3,3.8,7.39,47,0
WM-03387,20.08,93,5,7.0,4.48,59,0
WM-03388,11.37,31,2,4.1,0.59,59,0
WM-03389,35.34,21,3,3.9,3.4,52,0
WM-03390,2.05,40,3,3.2,2.4,54,1
WM-03391,4.54,25,3,7.1,12.7,47,0
WM-03392,16.99,30,0,4.2,4.91,61,1
WM-03393,7.02,31,1,4.7,2.81,44,0
WM-03394,9.42,22,4,2.8,5.27,42,0
WM-03395,8.5,19,5,3.0,8.59,43,0
WM-03396,1.0,23,0,6.8,5.0,39,0
WM-03397,13.63,45,4,9.4,1.58,50,0
WM-03398,7.52,25,2,3.1,1.15,35,0
WM-03399,20.7,152,3,7.2,0.41,70,0
WM-03400,12.76,43,4,2.9,7.35,66,0
WM-03401,4.45,22,7,4.5,2.63,49,0
WM-03402,2.54,57,1,5.5,0.96,50,0
WM-03403,11.16,96,0,4.0,2.47,49,0
WM-03404,20.27,47,3,6.5,5.45,54,0
WM-03405,9.17,27,3,2.4,0.68,40,0
WM-03406,4.82,31,1,2.9,0.92,50,0
WM-03407,8.72,34,2,4.7,60.0,51,1
WM-03408,5.96,53,5,5.0,11.56,47,0
WM-03409,9.46,17,2,3.9,11.08,52,0
WM-03410,2.65,20,2,4.6,0.81,49,0
WM-03411,2.11,28,1,3.5,57.95,51,1
WM-03412,8.3,20,4,5.2,1.27,53,0
WM-03413,6.77,22,5,2.9,3.26,42,0
WM-03414,7.51,28,4,7.6,1.16,56,0
WM-03415,13.65,58,6,5.9,3.71,47,0
WM-03416,5.17,45,1,3.7,0.58,52,0
WM-03417,3.33,42,1,7.4,2.22,48,0
WM-03418,3.65,58,3,2.8,8.17,36,0
WM-03419,9.7,34,4,5.5,9.96,52,0
WM-03420,1.84,59,1,2.6,16.54,40,0
WM-03421,8.44,70,3,3.7,0.63,65,0
WM-03422,8.46,90,8,5.1,0.97,57,0
WM-03423,4.26,64,3,2.8,17.96,40,1
WM-03424,6.75,70,2,4.5,7.5,32,0
WM-03425,4.57,36,2,5.2,9.88,49,0
WM-03426,17.83,45,6,7.3,1.6,38,0
WM-03427,2.75,25,1,4.0,5.2,54,0
WM-03428,5.37,23,2,3.9,0.68,55,0
WM-03429,23.73,42,2,7.0,1.29,55,0
WM-03430,15.74,91,4,7.8,2.85,46,1
WM-03431,11.2,56,4,5.2,3.21,62,0
WM-03432,1.33,52,2,3.2,6.5,40,0
WM-03433,18.39,94,5,5.8,3.29,62,0
WM-03434,3.23,21,4,2.7,2.32,51,0
WM-03435,17.8,27,4,4.2,1.81,45,0
WM-03436,5.64,19,1,4.6,3.52,32,0
WM-03437,4.91,10,6,4.2,1.3,48,0
WM-03438,1.37,11,1,3.8,14.71,40,1
WM-03439,3.48,85,1,6.8,10.89,50,0
WM-03440,8.39,84,6,1.5,0.57,47,0
WM-03441,3.19,16,5,4.5,0.34,55,0
WM-03442,1.09,29,3,5.4,2.54,50,0
WM-03443,3.17,37,1,2.2,14.14,49,0
WM-03444,3.81,41,4,3.7,2.91,46,0
WM-03445,22.46,226,4,1.9,1.66,61,0
WM-03446,3.26,32,4,6.8,0.74,42,0
WM-03447,2.74,46,2,2.3,0.92,65,0
WM-03448,10.91,27,3,5.2,6.48,51,0
WM-03449,15.91,49,2,3.0,2.01,51,0
WM-03450,8.57,48,3,2.8,3.59,45,0
WM-03451,23.78,100,1,5.5,0.32,50,1
WM-03452,1.01,31,1,1.8,2.15,38,0
WM-03453,4.36,17,2,6.1,0.91,61,0
WM-03454,7.4,58,3,3.4,0.67,48,0
WM-03455,7.62,154,3,5.9,2.89,55,0
WM-03456,7.34,35,0,5.4,5.01,63,0
WM-03457,18.26,21,3,7.9,1.72,52,0
WM-03458,2.79,27,4,7.6,4.7,41,1
WM-03459,9.27,80,4,3.8,1.25,56,0
WM-03460,1.0,26,0,2.9,0.91,51,0
WM-03461,6.12,51,2,4.5,5.45,45,0
WM-03462,7.17,21,3,6.0,0.8,60,0
WM-03463,3.56,33,1,1.9,0.89,40,0
WM-03464,10.38,26,6,7.5,37.99,41,1
WM-03465,2.69,75,1,3.1,38.06,35,1
WM-03466,1.94,17,1,1.4,2.88,49,0
WM-03467,5.9,73,4,5.5,7.03,48,0
WM-03468,16.95,32,3,4.3,0.48,58,1
WM-03469,1.82,27,1,3.0,4.5,44,0
WM-03470,3.93,5,3,2.1,3.46,43,0
WM-03471,2.61,30,1,2.7,7.44,53,0
WM-03472,4.41,51,5,7.4,0.27,40,0
WM-03473,4.64,114,2,3.1,14.21,51,1
WM-03474,4.63,26,3,7.0,5.05,50,0
WM-03475,16.25,113,3,4.6,3.58,54,0
WM-03476,5.68,44,1,2.5,11.07,43,0
WM-03477,10.92,37,2,1.6,5.65,49,1
WM-03478,2.51,12,1,4.8,3.46,47,0
WM-03479,14.84,11,3,8.6,3.52,56,0
WM-03480,10.01,53,6,7.1,35.2,47,1
WM-03481,2.45,32,2,4.4,25.09,66,0
WM-03482,5.53,24,3,2.7,1.32,42,0
WM-03483,2.74,27,3,3.9,0.33,44,0
WM-03484,2.45,9,1,6.1,2.88,36,0
WM-03485,14.76,47,5,5.2,6.0,57,0
WM-03486,8.23,41,2,7.7,0.97,34,0
WM-03487,3.13,67,2,4.0,7.0,41,0
WM-03488,4.08,28,1,1.9,0.69,35,0
WM-03489,12.97,26,1,1.4,3.83,43,0
WM-03490,25.27,44,7,4.4,1.31,47,0
WM-03491,5.73,35,3,2.6,2.01,63,0
WM-03492,2.67,30,2,4.3,3.44,35,0
WM-03493,19.0,16,4,6.0,2.33,48,0
WM-03494,9.05,63,6,4.0,53.39,50,0
WM-03495,4.21,96,4,4.1,0.2,56,0
WM-03496,1.29,19,1,6.3,1.14,53,0
WM-03497,6.99,22,3,3.8,9.18,39,0
WM-03498,6.28,32,1,3.8,60.0,49,1
WM-03499,1.0,58,0,6.3,4.82,33,0
WM-03500,8.56,30,3,6.9,6.7,48,0
WM-03501,4.54,29,5,4.5,2.35,35,0
WM-03502,4.28,96,3,4.7,11.98,60,0
WM-03503,13.23,28,3,6.9,10.36,54,0
WM-03504,9.6,90,3,7.4,9.2,50,0
WM-03505,18.58,25,3,7.6,36.62,53,1
WM-03506,6.03,9,3,3.6,10.65,39,0
WM-03507,8.16,20,0,1.8,1.0,38,0
WM-03508,10.86,17,5,6.9,0.79,58,0
WM-03509,5.4,72,1,6.5,1.85,50,0
WM-03510,5.43,41,1,3.5,3.78,51,0
WM-03511,5.14,24,4,4.1,4.34,42,0
WM-03512,1.0,19,4,3.7,0.8,47,0
WM-03513,3.07,100,0,3.9,1.74,45,0
WM-03514,8.64,27,1,7.8,0.38,37,0
WM-03515,29.83,21,6,7.6,1.15,53,0
WM-03516,2.95,75,7,6.5,1.15,48,0
WM-03517,8.85,27,4,1.7,2.0,56,0
WM-03518,15.53,41,2,3.4,13.18,42,0
WM-03519,2.55,20,2,3.3,2.14,43,1
WM-03520,2.36,18,3,4.3,60.0,47,1
WM-03521,2.61,23,3,7.0,1.04,48,0
WM-03522,6.23,36,4,3.9,1.16,39,0
WM-03523,2.9,17,0,3.1,0.64,43,0
WM-03524,16.71,36,5,3.8,4.41,52,0
WM-03525,1.14,79,1,2.5,2.5,28,0
WM-03526,2.12,56,3,5.1,7.38,49,0
WM-03527,1.74,7,2,4.2,24.54,34,1
WM-03528,12.48,40,4,4.1,2.18,51,0
WM-03529,19.1,35,5,6.3,1.22,67,0
WM-03530,3.25,22,2,3.9,3.33,49,0
WM-03531,14.26,49,3,7.7,1.07,55,0
WM-03532,21.56,91,2,4.4,5.04,49,0
WM-03533,1.51,43,0,5.7,1.89,44,0
WM-03534,9.89,26,2,5.8,1.74,50,0
WM-03535,4.57,13,2,7.4,1.45,38,0
WM-03536,2.8,81,3,4.1,8.15,49,0
WM-03537,5.68,16,1,6.1,1.15,45,1
WM-03538,16.85,28,7,4.5,12.3,62,0
WM-03539,10.98,17,1,7.3,4.44,43,0
WM-03540,11.81,73,1,4.7,19.49,48,1
WM-03541,1.96,24,2,3.8,0.67,55,0
WM-03542,3.72,11,6,3.4,13.05,37,0
WM-03543,8.23,36,6,7.6,4.49,37,0
WM-03544,4.77,97,4,4.5,14.84,46,0
WM-03545,59.45,49,8,4.7,0.58,69,0
WM-03546,1.58,27,2,3.9,10.55,47,0
WM-03547,6.26,59,0,6.8,0.88,49,0
WM-03548,2.39,63,1,7.3,0.74,49,0
WM-03549,8.28,29,2,6.0,0.69,49,0
WM-03550,4.2,26,1,3.8,12.67,52,0
WM-03551,31.56,192,5,4.0,8.1,55,0
WM-03552,2.2,20,2,2.9,1.27,42,1
WM-03553,6.42,52,0,6.2,2.23,45,1
WM-03554,3.48,20,3,4.0,25.4,54,0
WM-03555,1.99,52,1,3.5,2.91,36,1
WM-03556,7.4,28,0,3.5,1.63,38,0
WM-03557,8.34,24,2,4.9,0.71,44,0
WM-03558,1.0,24,1,4.1,5.61,47,1
WM-03559,2.44,53,2,5.4,0.5,50,1
WM-03560,12.26,28,2,8.0,5.99,48,0
WM-03561,26.9,52,3,5.5,3.78,55,0
WM-03562,20.16,32,6,5.7,2.5,60,0
WM-03563,6.41,47,5,8.1,9.17,49,0
WM-03564,3.83,48,2,2.7,1.55,44,0
WM-03565,9.68,92,2,3.5,1.05,44,1
WM-03566,6.47,19,3,3.3,3.22,40,0
WM-03567,5.23,29,1,1.3,6.95,39,0
WM-03568,5.22,23,0,1.5,3.28,57,0
WM-03569,1.43,16,2,3.1,2.71,36,0
WM-03570,8.21,42,2,4.1,1.95,44,0
WM-03571,4.07,19,3,6.6,34.2,58,0
WM-03572,2.95,42,2,6.9,0.89,56,1
WM-03573,15.9,124,1,4.7,1.63,45,0
WM-03574,18.89,13,4,6.0,13.81,69,0
WM-03575,2.24,17,4,4.0,0.85,51,0
WM-03576,1.69,23,1,4.1,3.7,45,0
WM-03577,14.43,23,3,5.0,8.59,40,0
WM-03578,18.71,47,5,7.0,11.24,52,0
WM-03579,10.75,24,3,4.9,3.03,49,0
WM-03580,20.18,89,5,9.6,1.78,57,0
WM-03581,7.04,30,6,3.0,11.99,54,0
WM-03582,14.72,47,6,3.8,0.45,50,0
WM-03583,39.21,53,5,8.4,2.45,45,0
WM-03584,5.82,53,3,4.0,8.78,50,0
WM-03585,4.15,20,2,4.9,2.81,42,0
WM-03586,32.42,122,5,7.8,3.12,44,0
WM-03587,4.24,16,4,2.8,14.17,51,0
WM-03588,4.14,83,4,3.3,48.03,41,1
WM-03589,9.12,31,5,5.3,1.7,46,0
WM-03590,9.33,43,1,7.4,11.03,65,0
WM-03591,9.73,79,1,3.5,3.85,55,1
WM-03592,8.38,46,2,7.3,3.6,44,0
WM-03593,6.15,14,7,3.1,6.24,47,0
WM-03594,3.89,102,3,5.4,1.78,40,0
WM-03595,7.71,81,2,4.1,1.69,52,0
WM-03596,1.63,10,0,1.6,13.98,51,1
WM-03597,13.76,27,8,3.8,28.87,53,0
WM-03598,8.56,28,3,3.7,3.04,56,0
WM-03599,6.02,30,5,4.6,2.59,48,0
WM-03600,1.0,19,5,2.1,1.73,40,0
WM-03601,9.33,47,5,6.6,1.47,39,1
WM-03602,3.06,16,5,6.1,0.23,43,0
WM-03603,20.01,62,3,7.0,2.57,51,0
WM-03604,16.97,32,7,5.5,1.66,48,0
WM-03605,2.02,25,1,4.7,5.74,40,0
WM-03606,5.62,33,5,2.6,1.59,54,0
WM-03607,6.77,32,2,4.0,1.22,34,0
WM-03608,3.58,16,4,5.7,0.82,41,0
WM-03609,29.68,16,3,3.9,0.38,49,0
WM-03610,5.67,25,5,2.0,1.12,56,0
WM-03611,1.0,86,1,5.1,7.27,39,0
WM-03612,9.15,21,4,5.3,13.11,54,0
WM-03613,4.62,28,4,6.7,0.93,46,0
WM-03614,1.0,32,1,2.7,5.89,47,0
WM-03615,17.24,94,7,2.6,11.63,44,0
WM-03616,5.71,49,2,6.6,12.2,38,0
WM-03617,6.48,124,0,4.3,5.58,42,1
WM-03618,8.15,65,3,5.9,11.4,54,0
WM-03619,2.84,37,2,2.5,1.73,38,0
WM-03620,11.26,22,1,2.4,3.1,50,0
WM-03621,2.58,29,1,3.1,1.32,36,0
WM-03622,23.51,202,2,5.8,3.62,48,0
WM-03623,3.19,37,1,2.9,4.0,45,0
WM-03624,4.18,50,1,4.6,1.76,39,0
WM-03625,3.19,16,4,3.8,46.92,42,1
WM-03626,3.0,20,1,5.5,6.02,52,1
WM-03627,1.23,15,4,2.0,13.41,45,0
WM-03628,20.25,53,4,6.9,2.06,74,0
WM-03629,5.72,26,3,1.6,6.48,46,0
WM-03630,17.12,9,2,3.9,10.41,53,0
WM-03631,1.32,23,2,2.4,21.35,52,0
WM-03632,43.59,74,2,1.5,10.66,57,0
WM-03633,3.02,15,5,4.4,3.5,50,0
WM-03634,18.05,60,3,6.0,5.98,49,0
WM-03635,9.27,81,6,4.2,2.03,45,0
WM-03636,11.6,86,4,3.7,2.26,41,0
WM-03637,1.15,36,1,4.0,1.61,37,0
WM-03638,1.47,19,2,3.9,10.49,53,0
WM-03639,10.12,38,3,3.2,3.57,48,0
WM-03640,35.66,37,5,4.3,0.62,52,0
WM-03641,9.92,41,4,3.5,0.08,51,0
WM-03642,27.92,47,2,4.7,2.19,61,1
WM-03643,1.73,15,1,2.4,0.73,40,0
WM-03644,5.71,35,5,5.2,1.72,59,0
WM-03645,3.13,34,3,5.2,3.82,48,0
WM-03646,26.92,68,1,3.5,3.4,51,0
WM-03647,3.19,87,6,3.4,0.88,50,0
WM-03648,22.65,56,6,6.5,11.83,54,0
WM-03649,6.62,64,5,1.9,3.74,53,0
WM-03650,10.18,9,2,5.6,4.24,42,0
WM-03651,4.37,37,2,5.5,14.21,57,0
WM-03652,2.49,22,1,2.8,0.67,35,0
WM-03653,6.88,47,2,2.4,1.51,33,1
WM-03654,17.07,47,0,6.1,7.7,60,0
WM-03655,3.67,97,1,4.8,4.98,28,0
WM-03656,9.69,24,3,2.9,0.82,47,0
WM-03657,13.91,87,3,7.2,44.32,48,0
WM-03658,9.78,6,4,5.4,3.56,37,0
WM-03659,1.76,50,2,1.5,16.38,40,0
WM-03660,1.33,70,1,8.0,5.0,49,0
WM-03661,1.0,28,1,1.6,1.92,33,0
WM-03662,3.91,35,2,1.9,1.8,51,0
WM-03663,3.88,19,2,5.1,7.09,40,0
WM-03664,7.24,26,1,6.5,8.33,65,0
WM-03665,26.14,33,4,3.9,1.56,42,0
WM-03666,8.69,39,0,2.1,1.14,46,0
WM-03667,24.85,30,4,1.4,2.26,54,0
WM-03668,1.16,32,3,4.9,24.45,46,1
WM-03669,18.98,36,5,4.5,2.86,60,0
WM-03670,15.97,36,1,4.8,8.99,49,0
WM-03671,7.05,13,4,4.4,0.48,53,0
WM-03672,6.51,38,3,3.7,60.0,41,1
WM-03673,8.34,126,4,2.4,3.03,57,0
WM-03674,3.32,30,2,4.2,5.6,30,0
WM-03675,1.56,37,2,1.9,23.21,51,1
WM-03676,6.23,35,5,2.8,1.53,51,0
WM-03677,1.51,8,3,4.8,1.29,47,0
WM-03678,2.48,28,0,1.9,0.85,44,1
WM-03679,10.86,27,3,6.8,20.97,35,1
WM-03680,9.24,39,1,4.4,8.11,46,0
WM-03681,11.53,42,2,6.8,18.99,48,1
WM-03682,3.75,26,1,6.2,2.75,38,1
WM-03683,4.55,26,3,7.8,17.18,58,1
WM-03684,43.93,28,5,2.0,1.3,51,0
WM-03685,5.82,59,1,2.3,4.44,49,0
WM-03686,21.78,8,1,5.0,1.6,71,0
WM-03687,4.44,14,0,9.1,9.07,47,0
WM-03688,7.55,32,4,7.0,28.92,53,1
WM-03689,18.51,96,7,7.2,42.55,45,0
WM-03690,3.51,54,0,5.5,4.28,47,0
WM-03691,27.9,79,6,3.7,2.5,56,0
WM-03692,2.59,40,2,3.6,15.16,34,0
WM-03693,2.61,58,1,5.0,2.25,32,0
WM-03694,5.39,56,2,2.6,4.39,45,0
WM-03695,3.79,50,2,1.5,5.03,52,0
WM-03696,27.07,27,4,6.8,6.19,60,0
WM-03697,19.95,14,1,6.5,11.46,50,0
WM-03698,10.89,170,7,8.4,6.06,52,0
WM-03699,8.77,22,2,7.7,0.45,56,1
WM-03700,10.2,34,3,1.8,4.33,48,0
WM-03701,5.9,34,3,6.2,1.73,44,0
WM-03702,1.0,23,0,2.1,3.35,35,1
WM-03703,4.21,6,0,3.8,0.99,37,0
WM-03704,11.36,8,1,3.3,2.33,48,0
WM-03705,25.37,161,4,3.1,3.34,62,0
WM-03706,5.55,18,5,6.8,0.67,61,0
WM-03707,6.47,55,2,8.6,0.82,49,0
WM-03708,8.43,14,3,3.4,4.93,52,0
WM-03709,9.43,24,5,3.9,4.42,44,0
WM-03710,2.39,20,1,2.5,3.83,44,0
WM-03711,4.55,29,3,3.3,13.57,45,0
WM-03712,3.56,67,1,6.5,12.55,48,0
WM-03713,8.16,27,7,3.9,5.84,48,0
WM-03714,10.73,69,4,6.3,2.24,50,0
WM-03715,4.8,10,2,7.0,9.92,43,1
WM-03716,18.26,39,5,6.7,9.79,39,0
WM-03717,4.38,27,5,1.9,15.22,41,0
WM-03718,2.27,33,1,6.8,38.29,53,1
WM-03719,7.5,47,4,5.2,19.57,51,0
WM-03720,21.74,26,3,5.9,4.24,54,1
WM-03721,5.64,24,5,6.8,0.78,52,0
WM-03722,11.24,55,4,3.2,1.51,65,0
WM-03723,11.56,23,3,4.5,2.57,43,0
WM-03724,18.13,41,5,6.9,0.58,60,0
WM-03725,2.08,26,1,3.3,2.99,49,0
WM-03726,7.87,49,5,7.2,0.7,50,0
WM-03727,8.25,23,4,1.7,14.83,52,0
WM-03728,1.0,24,1,2.2,0.17,28,0
WM-03729,5.44,33,4,2.2,7.32,54,0
WM-03730,3.25,21,4,5.8,4.86,55,0
WM-03731,4.0,43,1,4.5,2.43,51,0
WM-03732,18.41,30,3,5.9,6.2,60,0
WM-03733,5.5,35,2,4.4,3.84,58,0
WM-03734,8.76,70,3,1.8,18.91,28,0
WM-03735,9.25,44,2,4.2,12.52,42,0
WM-03736,3.34,15,1,5.2,6.37,55,0
WM-03737,7.42,22,2,3.7,6.55,42,0
WM-03738,2.65,18,1,5.3,0.24,52,1
WM-03739,2.08,54,3,2.9,11.19,45,0
WM-03740,10.99,47,8,6.5,4.79,51,0
WM-03741,9.71,151,2,6.2,6.26,56,0
WM-03742,9.82,123,2,8.2,6.36,39,0
