Client_ID,AUM_Millions,Months_as_Client,Advisor_Meetings_Last_6M,Portfolio_Risk_Score,Recent_Market_Losses_Pct,Client_Age,Will_Churn
WM-03208,17.95,45,1,6.2,0.43,52,0
WM-03209,9.31,19,1,7.7,0.46,42,0
WM-03210,1.0,74,4,4.5,1.05,57,0
WM-03211,9.29,64,0,4.9,21.09,69,0
WM-03212,1.48,33,4,3.8,3.86,75,0
WM-03213,1.18,11,4,5.0,5.89,76,0
WM-03214,15.62,25,8,5.4,4.36,72,0
WM-03215,3.35,73,2,3.4,39.34,58,0
WM-03216,2.42,11,4,2.7,2.2,37,1
WM-03217,16.5,19,3,6.3,4.03,64,0
WM-03218,2.94,45,6,8.8,2.88,66,0
WM-03219,22.72,74,2,2.4,3.4,58,0
WM-03220,9.26,28,0,7.1,2.4,66,0
WM-03221,4.51,51,4,6.6,7.45,55,0
WM-03222,3.19,30,4,9.6,16.54,32,0
WM-03223,26.61,94,3,5.8,4.57,67,0
WM-03224,2.49,30,5,8.1,7.22,76,0
WM-03225,13.69,28,6,6.7,9.06,43,0
WM-03226,3.72,50,5,2.6,6.64,55,0
WM-03227,2.55,13,5,3.9,6.02,48,0
WM-03228,4.08,36,2,7.4,6.03,85,0
WM-03229,4.56,99,3,7.4,2.33,76,0
WM-03230,6.99,14,6,3.4,11.88,57,0
WM-03231,15.09,11,2,4.2,4.49,40,0
WM-03232,14.12,44,3,7.2,13.37,71,0
WM-03233,13.73,43,5,3.4,3.38,62,0
WM-03234,21.33,25,2,5.7,18.32,30,1
WM-03235,35.8,19,4,2.3,1.08,61,0
WM-03236,5.69,28,5,2.3,2.05,53,0
WM-03237,11.15,11,6,4.6,3.85,59,0
WM-03238,6.36,35,4,3.0,1.68,74,0
WM-03239,17.0,25,4,5.9,2.82,36,0
WM-03240,9.16,78,2,3.1,17.42,62,0
WM-03241,5.29,21,2,8.1,2.46,44,0
WM-03242,19.24,16,8,4.6,9.49,58,0
WM-03243,4.9,36,1,7.4,4.52,57,0
WM-03244,1.97,186,4,4.3,3.22,40,0
WM-03245,7.83,53,3,8.6,11.21,69,0
WM-03246,2.39,44,6,6.3,5.79,61,0
WM-03247,14.35,39,1,5.3,6.18,65,1
WM-03248,6.32,27,5,7.0,13.55,67,0
WM-03249,15.94,41,3,2.5,6.95,41,0
WM-03250,1.95,27,8,3.6,60.0,58,1
WM-03251,2.26,73,3,5.4,4.59,48,0
WM-03252,10.1,59,4,8.6,60.0,67,1
WM-03253,11.09,32,6,7.0,2.76,43,0
WM-03254,8.31,54,4,1.7,1.16,66,0
WM-03255,10.72,109,1,3.4,1.9,81,0
WM-03256,1.18,22,3,7.5,13.47,55,0
WM-03257,16.71,21,1,5.9,0.93,43,0
WM-03258,2.31,5,8,7.3,7.05,50,0
WM-03259,12.33,14,3,8.1,5.62,53,0
WM-03260,5.44,101,8,5.9,2.16,56,0
WM-03261,3.46,12,5,6.9,0.66,56,0
WM-03262,9.62,104,4,6.4,0.85,48,0
WM-03263,2.86,70,3,7.8,0.87,69,0
WM-03264,4.58,91,0,9.8,5.9,45,0
WM-03265,1.0,30,1,4.0,2.74,47,0
WM-03266,5.48,36,2,4.3,1.53,58,0
WM-03267,1.45,53,4,8.9,4.95,62,0
WM-03268,8.14,25,4,4.7,2.87,49,0
WM-03269,2.62,36,3,7.9,8.52,61,0
WM-03270,9.66,51,1,3.5,0.93,45,0
WM-03271,9.84,70,3,4.8,6.01,84,0
WM-03272,1.0,47,7,5.8,0.43,52,0
WM-03273,5.85,23,8,3.6,27.13,66,0
WM-03274,1.82,91,3,4.8,20.29,49,0
WM-03275,6.76,25,4,6.0,3.72,54,0
WM-03276,8.76,60,3,2.8,1.12,42,0
WM-03277,1.0,42,1,5.7,1.82,53,0
WM-03278,3.3,20,2,6.0,19.67,57,0
WM-03279,3.24,65,5,3.9,1.14,51,0
WM-03280,5.18,100,3,3.6,60.0,51,1
WM-03281,9.92,20,3,5.1,1.59,79,0
WM-03282,34.77,17,2,3.0,4.54,48,0
WM-03283,9.18,65,3,8.6,3.61,74,0
WM-03284,15.49,68,2,7.4,1.19,54,0
WM-03285,6.54,59,2,7.3,1.98,69,0
WM-03286,3.91,93,6,9.4,21.77,28,0
WM-03287,1.44,31,3,3.1,4.77,76,0
WM-03288,25.47,17,3,4.6,10.11,73,1
WM-03289,9.4,41,2,3.5,23.27,46,0
WM-03290,6.87,127,2,3.6,7.77,75,0
WM-03291,5.66,143,2,7.9,1.3,62,0
WM-03292,1.54,17,3,8.1,12.42,69,0
WM-03293,9.9,117,4,7.1,3.46,61,0
WM-03294,2.91,25,6,2.4,8.55,50,0
WM-03295,30.96,28,4,2.1,0.44,85,0
WM-03296,1.87,35,6,3.3,6.94,44,0
WM-03297,7.57,74,1,2.0,2.37,47,0
WM-03298,2.71,32,2,8.1,0.64,72,0
WM-03299,24.23,18,4,6.2,1.82,53,0
WM-03300,11.33,45,1,4.2,45.87,67,0
WM-03301,3.24,28,4,5.7,5.62,53,0
WM-03302,2.44,9,2,4.7,2.05,30,0
WM-03303,1.23,22,6,4.4,6.61,65,0
WM-03304,30.96,103,4,5.8,2.4,56,0
WM-03305,9.28,22,6,7.1,22.23,61,0
WM-03306,2.49,32,1,4.0,0.61,45,0
WM-03307,1.35,47,5,6.4,1.45,49,0
WM-03308,1.63,33,4,3.5,1.49,46,0
WM-03309,18.74,25,1,8.5,0.47,63,0
WM-03310,6.71,58,0,6.9,18.71,61,0
WM-03311,15.68,51,4,6.4,1.31,82,0
WM-03312,16.67,27,0,4.0,3.25,65,0
WM-03313,3.16,24,3,8.7,1.47,69,0
WM-03314,17.62,16,3,5.5,5.39,85,0
WM-03315,1.93,44,8,7.4,1.25,76,0
WM-03316,7.12,66,4,6.5,2.27,51,0
WM-03317,34.71,52,5,5.7,0.56,59,0
WM-03318,6.66,31,0,4.6,11.66,46,0
WM-03319,9.79,24,0,8.3,2.72,60,0
WM-03320,14.48,12,2,7.6,1.82,60,0
WM-03321,7.36,31,2,4.1,5.96,70,0
WM-03322,5.29,25,4,1.4,6.58,54,0
WM-03323,15.72,25,5,4.7,9.42,67,0
WM-03324,7.83,40,5,5.6,0.18,58,0
WM-03325,2.96,43,1,4.0,3.65,46,0
WM-03326,5.51,28,1,7.6,7.51,36,0
WM-03327,1.62,23,4,5.9,2.58,58,0
WM-03328,6.53,29,2,3.0,8.99,65,0
WM-03329,28.75,15,3,2.2,4.25,59,0
WM-03330,1.0,80,1,3.8,1.92,52,0
WM-03331,1.0,31,3,8.2,22.52,64,1
WM-03332,1.0,88,2,9.8,19.57,50,1
WM-03333,17.04,39,6,8.9,0.99,53,0
WM-03334,8.79,14,4,9.0,38.36,55,0
WM-03335,3.8,34,4,7.5,0.5,67,0
WM-03336,11.09,32,2,7.7,35.21,44,1
WM-03337,3.77,8,3,7.0,1.22,78,0
WM-03338,17.31,34,5,5.8,0.93,50,0
WM-03339,8.25,135,1,4.2,1.23,66,1
WM-03340,6.51,31,3,5.7,15.54,54,0
WM-03341,29.15,6,2,5.5,6.02,54,0
WM-03342,8.13,57,5,3.5,0.67,62,0
WM-03343,7.89,22,1,2.9,3.46,59,0
WM-03344,14.44,27,2,5.4,3.01,39,0
WM-03345,1.53,90,4,3.5,1.79,43,0
WM-03346,5.0,9,0,8.5,6.5,48,0
WM-03347,6.8,30,5,3.8,2.04,49,1
WM-03348,3.46,18,3,5.3,2.56,67,0
WM-03349,9.37,96,5,2.8,3.37,85,0
WM-03350,8.2,16,0,3.4,0.97,58,0
WM-03351,9.96,24,1,4.9,9.73,34,0
WM-03352,2.93,9,1,5.3,23.87,56,0
WM-03353,9.94,32,8,3.2,6.99,72,0
WM-03354,4.26,23,3,4.5,1.56,58,0
WM-03355,11.62,18,0,7.6,1.59,68,0
WM-03356,6.91,38,2,6.4,4.27,42,0
WM-03357,3.07,80,4,4.1,2.28,55,0
WM-03358,4.49,58,6,3.7,6.64,57,0
WM-03359,2.55,28,2,6.2,11.08,51,0
WM-03360,1.74,68,3,4.4,14.21,76,0
WM-03361,17.82,16,3,3.3,1.34,35,0
WM-03362,4.21,24,2,3.2,6.01,58,0
WM-03363,4.51,10,1,2.5,4.55,60,0
WM-03364,6.65,7,3,8.1,2.13,57,1
WM-03365,1.4,169,6,3.7,9.82,76,0
WM-03366,17.91,23,7,6.8,4.25,41,0
WM-03367,1.12,11,3,6.8,3.05,62,0
WM-03368,6.64,18,3,6.1,3.29,61,0
WM-03369,4.54,15,2,2.8,29.33,65,1
WM-03370,2.4,42,2,6.0,1.41,85,0
WM-03371,17.05,16,2,4.3,1.32,57,0
WM-03372,5.05,45,4,7.0,1.78,52,0
WM-03373,2.34,168,2,8.6,0.44,60,0
WM-03374,11.06,38,6,3.9,0.23,61,0
WM-03375,9.5,20,3,6.2,28.77,44,0
WM-03376,7.29,33,4,1.4,9.54,52,1
WM-03377,6.68,129,2,5.2,60.0,49,1
WM-03378,4.97,22,3,3.9,5.71,44,0
WM-03379,23.07,27,3,6.0,1.88,76,0
WM-03380,5.06,41,3,6.7,1.49,47,0
WM-03381,4.8,22,2,7.7,1.55,45,0
WM-03382,3.21,16,3,6.5,1.47,68,0
WM-03383,2.64,99,1,9.6,9.47,63,0
WM-03384,9.4,8,5,8.7,1.32,34,0
WM-03385,1.86,58,6,5.0,10.13,57,0
WM-03386,4.7,53,2,2.2,1.58,61,0
WM-03387,6.26,72,3,4.4,34.75,56,0
WM-03388,1.27,12,4,8.3,1.59,41,0
WM-03389,4.62,49,7,3.8,10.18,52,0
WM-03390,8.17,10,3,3.7,3.72,62,0
WM-03391,2.77,56,3,3.9,0.33,57,1
WM-03392,6.23,14,6,8.8,1.34,46,0
WM-03393,3.47,15,1,5.4,60.0,67,1
WM-03394,2.43,34,3,6.3,1.9,52,0
WM-03395,23.02,24,3,8.0,22.2,57,0
WM-03396,3.03,56,4,6.8,3.25,63,0
WM-03397,3.78,36,1,7.7,3.86,52,0
WM-03398,2.9,32,6,2.9,7.61,69,0
WM-03399,5.37,72,0,5.8,0.23,52,0
WM-03400,9.98,29,0,1.3,0.41,71,0
WM-03401,11.11,65,5,6.5,4.37,44,0
WM-03402,4.57,21,0,3.9,0.41,57,0
WM-03403,19.52,4,3,4.2,2.0,68,1
WM-03404,14.29,52,0,5.5,2.14,79,0
WM-03405,3.99,19,5,4.0,1.36,63,0
WM-03406,7.01,28,4,3.9,10.71,28,0
WM-03407,5.37,71,3,3.4,8.78,41,0
WM-03408,3.29,14,0,8.9,10.7,78,0
WM-03409,2.9,24,2,6.3,2.37,50,0
WM-03410,7.72,56,1,5.2,1.57,64,0
WM-03411,4.2,26,6,5.3,26.46,66,0
WM-03412,6.21,11,1,6.0,29.17,57,1
WM-03413,1.82,26,2,1.6,0.96,41,0
WM-03414,27.89,13,3,8.8,2.58,40,0
WM-03415,7.94,45,3,8.6,6.37,46,0
WM-03416,1.0,43,8,7.5,4.76,74,0
WM-03417,3.75,26,3,7.7,1.74,59,0
WM-03418,17.54,105,3,7.8,1.51,42,0
WM-03419,1.0,22,4,7.1,1.97,41,0
WM-03420,2.24,42,3,4.7,0.77,57,0
WM-03421,7.9,20,6,4.9,24.58,73,0
WM-03422,6.58,28,5,3.0,2.73,55,0
WM-03423,5.86,43,5,2.6,1.4,42,0
WM-03424,3.49,8,6,2.1,30.13,46,1
WM-03425,39.35,39,1,6.6,3.42,59,0
WM-03426,2.15,56,3,8.0,2.0,63,0
WM-03427,12.14,19,5,6.7,5.02,39,0
WM-03428,13.87,10,5,7.5,8.26,53,0
WM-03429,6.25,17,1,7.0,4.37,43,0
WM-03430,11.09,54,4,4.8,1.3,55,0
WM-03431,1.0,12,1,8.5,8.48,63,0
WM-03432,15.73,71,2,8.6,3.57,44,0
WM-03433,15.24,39,3,6.5,21.26,41,0
WM-03434,2.91,12,2,7.3,2.18,56,1
WM-03435,2.02,43,4,3.2,3.62,49,0
WM-03436,26.01,20,2,1.5,1.21,65,0
WM-03437,2.44,49,1,5.3,6.42,37,0
WM-03438,2.59,8,5,5.6,9.47,80,0
WM-03439,7.59,100,7,3.1,4.55,78,0
WM-03440,5.58,12,5,7.9,15.55,54,0
WM-03441,1.82,19,4,8.8,11.06,60,1
WM-03442,1.44,45,4,1.1,2.6,67,0
WM-03443,15.46,21,5,6.4,1.57,78,0
WM-03444,2.16,18,3,2.3,41.26,73,1
WM-03445,3.27,72,6,1.9,4.01,68,0
WM-03446,2.75,8,3,4.1,0.68,54,0
WM-03447,1.37,13,2,8.0,18.58,51,0
WM-03448,4.62,26,6,4.0,3.84,60,0
WM-03449,6.43,33,1,2.4,12.92,62,0
WM-03450,15.08,7,2,4.7,36.33,46,0
WM-03451,2.25,18,5,3.7,2.35,50,0
WM-03452,1.45,8,5,7.6,3.88,54,0
WM-03453,1.4,36,4,5.7,3.03,61,0
WM-03454,11.26,15,2,2.1,2.33,52,0
WM-03455,22.77,37,1,6.4,3.65,52,0
WM-03456,4.88,45,6,5.5,2.27,46,0
WM-03457,5.89,16,1,2.4,19.97,61,0
WM-03458,6.06,35,4,6.0,4.51,40,0
WM-03459,3.87,21,2,4.7,3.26,57,0
WM-03460,7.84,74,6,7.3,3.13,56,0
WM-03461,28.74,44,1,5.3,1.87,52,0
WM-03462,4.92,34,3,8.2,0.3,57,0
WM-03463,16.14,55,5,2.1,8.07,68,0
WM-03464,5.81,35,3,7.3,5.02,57,0
WM-03465,56.02,39,2,3.3,9.08,46,0
WM-03466,28.15,10,6,1.6,1.54,44,0
WM-03467,3.88,23,4,5.6,0.31,77,0
WM-03468,11.54,63,2,4.2,27.93,57,0
WM-03469,3.19,63,2,4.2,0.71,60,0
WM-03470,10.18,12,4,3.5,2.16,50,0
WM-03471,6.35,17,3,1.8,4.17,84,0
WM-03472,3.52,139,5,8.4,8.33,60,0
WM-03473,1.48,13,1,4.5,1.51,47,1
WM-03474,5.25,28,3,5.8,7.49,75,1
WM-03475,2.33,34,1,3.1,3.3,59,0
WM-03476,8.62,18,6,2.8,5.28,76,0
WM-03477,13.47,13,5,3.6,13.69,65,0
WM-03478,29.32,35,2,6.8,1.21,59,0
WM-03479,5.27,47,5,4.8,6.39,40,0
WM-03480,12.36,31,3,8.2,8.18,48,1
WM-03481,7.13,26,4,3.4,0.92,47,0
WM-03482,1.52,50,4,7.9,6.68,78,0
WM-03483,13.05,81,4,5.1,3.89,47,0
WM-03484,2.23,13,1,9.2,7.55,55,0
WM-03485,9.32,123,5,5.2,34.88,41,0
WM-03486,14.35,51,2,4.8,13.21,62,0
WM-03487,8.99,10,3,4.2,8.56,46,0
WM-03488,2.64,15,4,1.5,5.5,47,0
WM-03489,15.19,28,3,1.8,3.75,53,0
WM-03490,10.99,39,6,4.3,60.0,61,1
WM-03491,7.34,27,1,3.5,6.88,66,0
WM-03492,3.8,35,5,7.8,2.52,48,0
WM-03493,8.6,86,6,5.7,3.26,58,0
WM-03494,10.04,33,0,6.0,3.3,69,1
WM-03495,9.76,14,2,7.4,4.97,49,0
WM-03496,4.67,30,3,3.9,7.62,60,0
WM-03497,2.48,34,3,7.3,7.25,64,1
WM-03498,8.67,9,3,8.6,4.96,71,0
WM-03499,1.26,26,2,4.6,10.82,67,0
WM-03500,2.94,20,4,4.3,1.91,64,0
WM-03501,13.86,52,2,1.8,22.46,62,0
WM-03502,15.1,68,2,4.5,3.56,61,0
WM-03503,26.44,238,0,6.5,26.95,72,0
WM-03504,16.12,59,4,6.1,6.96,34,0
WM-03505,2.33,46,3,8.1,1.14,56,0
WM-03506,6.25,58,2,5.3,8.62,61,0
WM-03507,4.27,48,4,1.8,10.61,52,0
WM-03508,6.8,23,3,2.1,8.25,59,0
WM-03509,4.49,39,2,6.3,11.43,46,0
WM-03510,3.02,39,1,8.0,7.09,40,0
WM-03511,14.51,158,2,6.4,34.13,72,0
WM-03512,7.54,37,5,3.9,4.91,64,0
WM-03513,10.45,11,0,6.9,17.05,52,1
WM-03514,5.78,102,3,6.4,0.96,31,0
WM-03515,4.13,96,4,6.9,7.88,48,0
WM-03516,14.1,32,4,3.1,2.59,62,0
WM-03517,6.52,25,6,6.4,1.82,72,0
WM-03518,5.35,24,1,5.6,4.51,55,0
WM-03519,15.75,17,2,2.7,9.8,75,0
WM-03520,1.0,18,4,1.7,8.07,54,0
WM-03521,5.02,17,2,4.8,2.98,48,1
WM-03522,102.83,54,3,6.8,1.25,53,0
WM-03523,22.32,57,3,7.4,8.79,68,0
WM-03524,20.35,22,6,5.2,2.84,49,0
WM-03525,3.88,36,4,6.1,3.57,52,0
WM-03526,2.42,107,0,5.2,1.9,57,0
WM-03527,5.29,13,1,2.9,3.89,49,1
WM-03528,7.67,26,4,7.0,54.49,68,1
WM-03529,12.44,8,5,8.2,7.66,47,0
WM-03530,7.19,140,6,4.0,26.68,67,0
WM-03531,4.0,18,3,8.0,1.17,61,1
WM-03532,7.47,22,2,2.5,3.85,53,1
WM-03533,7.23,34,4,2.7,28.83,57,0
WM-03534,6.44,9,1,5.4,0.9,71,0
WM-03535,3.45,48,3,9.3,7.98,57,0
WM-03536,14.15,11,0,5.6,60.0,52,1
WM-03537,2.84,32,5,9.1,0.53,66,0
WM-03538,1.0,12,6,3.5,4.29,60,0
WM-03539,3.24,12,0,7.9,0.93,63,0
WM-03540,14.21,19,0,2.0,1.87,72,1
WM-03541,3.03,27,4,5.9,1.74,53,0
WM-03542,9.71,77,1,6.8,28.35,56,1
WM-03543,1.87,50,3,3.0,11.28,71,0
WM-03544,1.52,181,8,3.1,9.52,63,0
WM-03545,9.45,147,2,3.1,5.51,67,0
WM-03546,5.57,53,2,5.1,7.17,36,0
WM-03547,3.33,59,3,4.6,4.16,50,0
WM-03548,4.22,68,2,4.3,39.6,43,1
WM-03549,2.39,20,2,8.1,12.14,84,0
WM-03550,9.16,74,5,7.0,12.72,55,0
WM-03551,10.82,32,4,7.8,8.03,70,0
WM-03552,18.08,22,3,4.6,1.03,56,0
WM-03553,5.24,39,3,2.9,60.0,56,1
WM-03554,4.2,31,6,8.7,4.07,60,0
WM-03555,1.38,47,1,6.5,4.84,62,0
WM-03556,1.87,40,1,2.3,10.32,50,0
WM-03557,11.12,31,3,4.1,0.52,60,0
WM-03558,3.23,50,1,6.5,7.6,49,0
WM-03559,53.35,36,2,6.1,14.95,68,1
WM-03560,3.39,99,6,4.7,2.42,60,0
WM-03561,14.44,70,2,7.6,9.96,49,0
WM-03562,3.18,50,3,6.2,3.02,45,0
WM-03563,2.79,52,3,7.4,46.63,62,0
WM-03564,3.97,25,0,6.5,10.23,53,1
WM-03565,15.55,11,4,7.0,11.21,71,0
WM-03566,1.49,23,0,2.8,21.22,71,0
WM-03567,17.83,56,3,4.3,12.96,58,0
WM-03568,1.81,18,3,7.6,28.02,62,0
WM-03569,12.16,43,4,7.5,18.54,50,0
WM-03570,5.88,25,4,8.8,60.0,42,1
WM-03571,11.32,6,6,7.4,7.23,55,0
WM-03572,2.4,48,6,3.4,10.07,57,0
WM-03573,8.35,48,6,5.3,1.53,51,0
WM-03574,7.56,14,2,3.1,2.75,83,0
WM-03575,10.82,6,5,8.2,17.09,55,0
WM-03576,6.21,37,3,3.0,6.96,44,0
WM-03577,8.94,53,2,5.0,9.82,75,0
WM-03578,3.06,65,4,1.9,4.72,58,0
WM-03579,10.53,37,0,4.6,3.73,56,0
WM-03580,13.3,11,2,4.7,1.97,44,1
WM-03581,12.61,58,4,4.4,0.55,54,0
WM-03582,35.47,42,2,5.3,1.09,48,1
WM-03583,12.11,38,1,8.8,33.14,64,0
WM-03584,12.63,41,5,5.7,3.7,57,0
WM-03585,3.14,42,6,5.6,1.22,60,0
WM-03586,13.29,27,3,5.0,4.15,75,0
WM-03587,2.09,31,3,7.0,18.84,56,0
WM-03588,1.45,54,6,5.3,9.74,38,0
WM-03589,8.49,25,1,5.3,6.61,40,1
WM-03590,12.93,17,2,5.3,15.11,43,0
WM-03591,2.17,20,1,7.5,5.97,71,0
WM-03592,6.28,25,2,9.8,4.38,53,0
WM-03593,8.09,7,4,3.8,4.23,66,0
WM-03594,4.81,43,2,6.6,23.17,43,1
WM-03595,4.1,5,2,6.8,26.9,73,0
WM-03596,10.69,11,3,4.2,7.12,60,0
WM-03597,9.66,23,2,2.5,1.99,76,0
WM-03598,8.74,31,1,8.0,7.36,61,0
WM-03599,4.55,30,4,3.1,6.75,54,0
WM-03600,3.85,7,5,2.9,4.2,76,0
WM-03601,3.38,19,7,3.2,38.79,63,1
WM-03602,6.41,9,2,4.5,1.42,42,0
WM-03603,3.12,94,3,2.1,4.45,44,0
WM-03604,1.94,10,4,4.1,16.0,50,0
WM-03605,1.0,31,3,3.3,4.81,58,1
WM-03606,4.57,7,4,3.2,11.1,81,0
WM-03607,3.26,63,1,3.9,10.42,52,0
WM-03608,13.53,23,0,6.1,5.22,36,1
WM-03609,4.43,32,5,2.7,10.88,54,0
WM-03610,1.35,27,4,6.1,19.38,66,0
WM-03611,7.95,38,5,7.1,13.46,53,0
WM-03612,1.63,176,3,1.3,3.95,75,0
WM-03613,40.57,29,4,5.2,1.25,53,0
WM-03614,5.38,45,1,7.6,4.22,74,0
WM-03615,7.42,34,4,2.7,2.6,67,1
WM-03616,7.35,18,1,6.3,7.43,72,0
WM-03617,1.17,28,5,6.0,5.99,74,0
WM-03618,4.98,57,4,7.6,2.82,34,0
WM-03619,2.28,98,1,2.7,29.71,50,1
WM-03620,3.14,56,7,7.3,0.85,37,0
WM-03621,26.69,58,3,5.8,1.61,64,0
WM-03622,4.12,27,4,4.1,13.06,67,0
WM-03623,6.72,12,1,7.8,2.32,68,0
WM-03624,1.37,103,4,7.3,60.0,65,1
WM-03625,8.95,10,1,5.8,10.33,28,0
WM-03626,15.25,27,1,6.8,5.86,37,0
WM-03627,4.24,26,8,8.2,3.29,50,0
WM-03628,10.26,27,1,4.4,3.91,80,0
WM-03629,17.63,29,4,5.9,11.84,42,0
WM-03630,14.55,31,1,7.4,2.71,37,0
WM-03631,11.82,41,3,3.1,4.13,44,0
WM-03632,6.75,45,4,9.6,7.32,68,0
WM-03633,2.31,29,4,6.4,11.22,56,1
WM-03634,4.24,25,4,4.8,2.83,51,0
WM-03635,7.86,43,7,3.7,14.25,84,0
WM-03636,5.17,27,7,4.7,1.02,65,0
WM-03637,7.76,43,4,5.3,2.23,62,0
WM-03638,2.36,118,2,6.1,11.55,34,0
WM-03639,6.56,26,5,8.7,3.29,41,0
WM-03640,3.9,86,4,1.8,3.09,85,0
WM-03641,8.38,27,6,5.2,13.31,83,1
WM-03642,2.25,32,1,7.8,3.7,57,1
WM-03643,6.39,25,2,2.0,0.29,68,0
WM-03644,2.25,21,2,5.5,0.52,65,1
WM-03645,4.92,26,0,6.0,35.5,68,1
WM-03646,44.23,23,8,6.1,3.14,50,0
WM-03647,5.42,58,2,5.9,9.76,55,0
WM-03648,2.88,13,6,7.3,5.63,77,0
WM-03649,8.92,153,4,8.5,3.19,66,0
WM-03650,5.79,62,6,2.4,14.38,54,0
WM-03651,1.99,33,7,7.4,43.77,50,0
WM-03652,3.19,19,1,3.5,28.55,63,0
WM-03653,3.77,71,2,5.2,0.91,46,0
WM-03654,35.49,25,5,3.5,4.86,30,0
WM-03655,8.81,10,1,5.0,1.46,40,0
WM-03656,3.27,20,2,6.4,1.39,60,0
WM-03657,7.86,28,4,5.0,2.74,46,0
WM-03658,2.54,20,0,9.3,7.54,47,0
WM-03659,2.9,66,1,3.1,0.9,57,0
WM-03660,5.09,39,2,8.1,7.3,73,0
WM-03661,7.25,39,4,6.7,2.98,41,0
WM-03662,16.52,44,6,4.2,1.06,62,0
WM-03663,7.61,64,4,3.7,30.11,83,0
WM-03664,1.45,39,6,7.3,14.98,42,0
WM-03665,4.19,26,5,2.0,19.4,62,0
WM-03666,2.53,23,2,6.2,6.41,57,0
WM-03667,6.03,41,1,7.4,4.56,50,0
WM-03668,5.76,62,1,4.0,25.49,65,1
WM-03669,6.33,27,1,3.0,2.84,47,0
WM-03670,2.86,42,4,8.0,8.98,62,0
WM-03671,5.55,34,0,6.5,12.79,73,0
WM-03672,4.05,110,1,6.9,1.75,56,0
WM-03673,7.48,72,1,6.9,0.55,50,0
WM-03674,13.12,13,3,3.7,4.88,52,0
WM-03675,10.76,55,2,8.9,11.37,54,1
WM-03676,24.87,17,0,8.9,0.98,46,1
WM-03677,3.43,30,4,5.2,1.86,49,0
WM-03678,4.66,39,0,8.0,0.49,53,1
WM-03679,3.68,32,4,8.8,3.49,39,0
WM-03680,11.21,55,4,9.9,9.16,39,1
WM-03681,2.2,23,2,8.0,0.89,44,0
WM-03682,3.98,78,2,3.1,0.65,46,0
WM-03683,9.13,11,0,3.8,0.65,50,1
WM-03684,11.24,65,7,2.2,6.16,71,0
WM-03685,1.84,19,2,7.7,36.71,61,1
WM-03686,7.66,23,3,2.8,1.55,59,0
WM-03687,4.35,42,6,5.2,1.29,55,0
WM-03688,7.64,54,2,5.1,0.47,66,0
WM-03689,1.78,12,3,8.2,5.28,42,0
WM-03690,5.79,19,3,5.1,7.84,56,0
WM-03691,3.51,52,2,4.3,3.24,71,1
WM-03692,3.73,28,6,9.3,8.22,63,1
WM-03693,13.94,15,5,6.3,3.9,44,0
WM-03694,4.62,51,3,4.8,5.23,47,0
WM-03695,8.42,28,0,5.8,3.58,66,1
WM-03696,10.27,81,6,7.0,3.02,67,0
WM-03697,7.27,71,4,8.9,31.13,60,1
WM-03698,21.4,30,5,9.1,24.01,68,0
WM-03699,2.54,68,2,5.5,2.51,49,0
WM-03700,2.26,15,2,7.7,1.12,56,0
WM-03701,1.51,37,1,5.5,3.79,74,0
WM-03702,2.21,25,4,7.6,9.12,54,0
WM-03703,3.25,62,2,8.1,1.53,69,0
WM-03704,35.57,16,0,7.0,2.14,46,0
WM-03705,6.14,18,3,1.7,0.9,50,0
WM-03706,1.97,14,1,8.0,3.38,68,0
WM-03707,5.1,30,4,8.4,60.0,85,1
WM-03708,4.41,38,2,3.4,22.11,68,0
WM-03709,3.09,15,5,7.0,16.59,51,0
WM-03710,3.35,32,3,6.1,9.59,59,0
WM-03711,2.29,19,5,7.9,1.46,46,0
WM-03712,5.56,31,3,4.0,4.55,63,1
WM-03713,2.13,26,4,7.9,19.1,55,0
WM-03714,6.36,17,3,7.7,0.83,50,0
WM-03715,3.94,27,6,6.0,8.24,65,0
WM-03716,5.68,17,4,2.1,6.23,48,0
WM-03717,10.51,23,2,4.2,6.64,58,0
WM-03718,2.53,48,3,6.9,22.88,63,1
WM-03719,1.91,6,3,8.3,13.69,48,0
WM-03720,9.49,27,3,4.1,11.65,55,0
WM-03721,1.87,23,2,8.0,37.64,68,0
WM-03722,2.0,37,1,4.4,1.94,45,0
WM-03723,27.74,17,1,6.2,8.23,59,0
WM-03724,1.28,16,7,4.9,5.2,61,0
WM-03725,21.2,12,4,8.3,2.44,48,0
WM-03726,10.17,32,2,3.5,15.52,82,0
WM-03727,12.88,18,1,2.7,6.03,47,0
WM-03728,27.11,146,8,7.7,7.19,68,0
WM-03729,2.51,31,2,6.1,10.0,60,0
WM-03730,6.01,39,7,5.0,3.15,72,0
WM-03731,5.26,33,3,7.6,12.02,38,0
WM-03732,6.08,38,4,1.4,2.23,64,0
WM-03733,2.42,58,4,5.4,2.69,46,0
WM-03734,4.54,53,3,7.9,12.73,64,0
WM-03735,6.18,49,1,7.1,47.52,82,1
WM-03736,3.38,84,5,9.1,22.78,42,0
WM-03737,2.3,76,4,4.4,4.18,38,0
WM-03738,8.3,53,3,8.2,2.6,59,1
WM-03739,7.09,32,5,2.8,1.29,82,0
WM-03740,6.15,27,3,3.2,21.69,72,0
WM-03741,3.9,16,1,4.2,1.33,59,0
WM-03742,5.51,34,1,4.5,0.63,76,0
